,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
963,,136.231.7.16,<=,37.5Mb,37.5Mb,37.5Mb,9.38MB,2023-12-07-11-58-24,9380000,2023-12-07 11:58:24
964,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-58-24,241,2023-12-07 11:58:24
965,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-58-24,693,2023-12-07 11:58:24
966,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-24,0,2023-12-07 11:58:24
967,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-58-24,154,2023-12-07 11:58:24
968,1,172.30.74.51,=>,74.1Kb,74.1Kb,74.1Kb,18.5KB,2023-12-07-11-52-35,18500,2023-12-07 11:52:35
969,,136.231.7.16,<=,8.80Mb,8.80Mb,8.80Mb,2.20MB,2023-12-07-11-52-35,2200000,2023-12-07 11:52:35
970,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-52-35,99,2023-12-07 11:52:35
971,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-52-35,693,2023-12-07 11:52:35
972,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-35,0,2023-12-07 11:52:35
973,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-52-35,77,2023-12-07 11:52:35
974,1,172.30.74.51,=>,282Kb,282Kb,282Kb,70.5KB,2023-12-07-12-01-25,70500,2023-12-07 12:01:25
975,,136.231.7.16,<=,34.8Mb,34.8Mb,34.8Mb,8.71MB,2023-12-07-12-01-25,8710000,2023-12-07 12:01:25
976,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-01-25,340,2023-12-07 12:01:25
977,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-01-25,835,2023-12-07 12:01:25
978,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-01-25,0,2023-12-07 12:01:25
979,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-01-25,154,2023-12-07 12:01:25
980,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-01-25,0,2023-12-07 12:01:25
981,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-12-01-25,68,2023-12-07 12:01:25
982,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-04-15,0,2023-12-07 12:04:15
983,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-04-15,142,2023-12-07 12:04:15
984,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.8KB,2023-12-07-12-02-13,44800,2023-12-07 12:02:13
985,,136.231.7.16,<=,20.5Mb,20.5Mb,20.5Mb,5.12MB,2023-12-07-12-02-13,5120000,2023-12-07 12:02:13
986,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-02-13,241,2023-12-07 12:02:13
987,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-02-13,426,2023-12-07 12:02:13
988,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-13,0,2023-12-07 12:02:13
989,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-02-13,77,2023-12-07 12:02:13
990,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.9KB,2023-12-07-11-54-43,44900,2023-12-07 11:54:43
991,,136.231.7.16,<=,20.3Mb,20.3Mb,20.3Mb,5.09MB,2023-12-07-11-54-43,5090000,2023-12-07 11:54:43
992,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-54-43,340,2023-12-07 11:54:43
993,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-11-54-43,710,2023-12-07 11:54:43
994,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-43,0,2023-12-07 11:54:43
995,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-43,154,2023-12-07 11:54:43
996,1,172.30.74.51,=>,449Kb,449Kb,449Kb,112KB,2023-12-07-12-07-16,112000,2023-12-07 12:07:16
997,,136.231.7.16,<=,50.8Mb,50.8Mb,50.8Mb,12.7MB,2023-12-07-12-07-16,12700000,2023-12-07 12:07:16
998,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-07-16,410,2023-12-07 12:07:16
999,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-07-16,710,2023-12-07 12:07:16
1000,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-16,0,2023-12-07 12:07:16
1001,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-07-16,231,2023-12-07 12:07:16
1002,1,172.30.74.51,=>,88.8Kb,88.8Kb,88.8Kb,22.2KB,2023-12-07-12-02-22,22200,2023-12-07 12:02:22
1003,,136.231.7.16,<=,10.1Mb,10.1Mb,10.1Mb,2.54MB,2023-12-07-12-02-22,2540000,2023-12-07 12:02:22
1004,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-12-02-22,198,2023-12-07 12:02:22
1005,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-02-22,693,2023-12-07 12:02:22
1006,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-22,0,2023-12-07 12:02:22
1007,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-02-22,77,2023-12-07 12:02:22
1008,1,172.30.74.51,=>,99.2Kb,99.2Kb,99.2Kb,24.8KB,2023-12-07-12-03-40,24800,2023-12-07 12:03:40
1009,,136.231.7.16,<=,5.53Mb,5.53Mb,5.53Mb,1.38MB,2023-12-07-12-03-40,1380000,2023-12-07 12:03:40
1010,1,172.30.74.51,=>,284Kb,284Kb,284Kb,70.9KB,2023-12-07-11-56-47,70900,2023-12-07 11:56:47
1011,,136.231.7.16,<=,35.6Mb,35.6Mb,35.6Mb,8.91MB,2023-12-07-11-56-47,8910000,2023-12-07 11:56:47
1012,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-56-47,241,2023-12-07 11:56:47
1013,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-56-47,835,2023-12-07 11:56:47
1014,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-47,0,2023-12-07 11:56:47
1015,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-56-47,154,2023-12-07 11:56:47
1016,1,172.30.74.51,=>,252Kb,252Kb,252Kb,62.9KB,2023-12-07-11-50-42,62900,2023-12-07 11:50:42
1017,,136.231.7.16,<=,30.8Mb,30.8Mb,30.8Mb,7.70MB,2023-12-07-11-50-42,7700000,2023-12-07 11:50:42
1018,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-50-42,340,2023-12-07 11:50:42
1019,,172.30.64.1,<=,3.34Kb,3.34Kb,3.34Kb,854B,2023-12-07-11-50-42,854,2023-12-07 11:50:42
1020,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-42,0,2023-12-07 11:50:42
1021,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-11-50-42,155,2023-12-07 11:50:42
1022,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-11-57-15,46200,2023-12-07 11:57:15
1023,,136.231.7.16,<=,20.8Mb,20.8Mb,20.8Mb,5.20MB,2023-12-07-11-57-15,5200000,2023-12-07 11:57:15
1024,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-11-57-15,295,2023-12-07 11:57:15
1025,,172.30.64.1,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-11-57-15,1090,2023-12-07 11:57:15
1026,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-15,0,2023-12-07 11:57:15
1027,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-57-15,77,2023-12-07 11:57:15
1028,1,172.30.74.51,=>,91.2Kb,91.2Kb,91.2Kb,22.8KB,2023-12-07-11-59-56,22800,2023-12-07 11:59:56
1029,,136.231.7.16,<=,7.95Mb,7.95Mb,7.95Mb,1.99MB,2023-12-07-11-59-56,1990000,2023-12-07 11:59:56
1030,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-11-59-56,198,2023-12-07 11:59:56
1031,,172.30.64.1,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-12-07-11-59-56,574,2023-12-07 11:59:56
1032,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-59-56,0,2023-12-07 11:59:56
1033,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-59-56,154,2023-12-07 11:59:56
1034,1,172.30.74.51,=>,94.7Kb,94.7Kb,94.7Kb,23.7KB,2023-12-07-11-56-40,23700,2023-12-07 11:56:40
1035,,136.231.7.16,<=,11.4Mb,11.4Mb,11.4Mb,2.86MB,2023-12-07-11-56-40,2860000,2023-12-07 11:56:40
1036,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-11-56-40,153,2023-12-07 11:56:40
1037,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-11-56-40,409,2023-12-07 11:56:40
1038,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-40,0,2023-12-07 11:56:40
1039,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-56-40,77,2023-12-07 11:56:40
1040,1,172.30.74.51,=>,93.8Kb,93.8Kb,93.8Kb,23.5KB,2023-12-07-11-51-49,23500,2023-12-07 11:51:49
1041,,136.231.7.16,<=,10.5Mb,10.5Mb,10.5Mb,2.62MB,2023-12-07-11-51-49,2620000,2023-12-07 11:51:49
1042,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-51-49,99,2023-12-07 11:51:49
1043,,172.30.64.1,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-12-07-11-51-49,574,2023-12-07 11:51:49
1044,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-11-51-49,0,2023-12-07 11:51:49
1045,,172.30.64.1,<=,1.57Kb,1.57Kb,1.57Kb,401B,2023-12-07-11-51-49,401,2023-12-07 11:51:49
1046,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-49,0,2023-12-07 11:51:49
1047,,172.30.64.1,<=,320b,320b,320b,80B,2023-12-07-11-51-49,80,2023-12-07 11:51:49
1048,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-12-01-28,46200,2023-12-07 12:01:28
1049,,136.231.7.16,<=,21.5Mb,21.5Mb,21.5Mb,5.38MB,2023-12-07-12-01-28,5380000,2023-12-07 12:01:28
1050,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-01-28,241,2023-12-07 12:01:28
1051,,172.30.64.1,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-12-07-12-01-28,570,2023-12-07 12:01:28
1052,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-01-28,0,2023-12-07 12:01:28
1053,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-01-28,155,2023-12-07 12:01:28
1054,1,172.30.74.51,=>,93.4Kb,93.4Kb,93.4Kb,23.4KB,2023-12-07-11-54-41,23400,2023-12-07 11:54:41
1055,,136.231.7.16,<=,10.8Mb,10.8Mb,10.8Mb,2.71MB,2023-12-07-11-54-41,2710000,2023-12-07 11:54:41
1056,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-54-41,99,2023-12-07 11:54:41
1057,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-54-41,426,2023-12-07 11:54:41
1058,1,172.30.74.51,=>,175Kb,175Kb,175Kb,43.6KB,2023-12-07-11-58-17,43600,2023-12-07 11:58:17
1059,,136.231.7.16,<=,19.1Mb,19.1Mb,19.1Mb,4.79MB,2023-12-07-11-58-17,4790000,2023-12-07 11:58:17
1060,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-58-17,340,2023-12-07 11:58:17
1061,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-11-58-17,977,2023-12-07 11:58:17
1062,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-17,0,2023-12-07 11:58:17
1063,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-58-17,154,2023-12-07 11:58:17
1064,1,172.30.74.51,=>,86.1Kb,86.1Kb,86.1Kb,21.5KB,2023-12-07-11-58-27,21500,2023-12-07 11:58:27
1065,,136.231.7.16,<=,11.6Mb,11.6Mb,11.6Mb,2.89MB,2023-12-07-11-58-27,2890000,2023-12-07 11:58:27
1066,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-58-27,99,2023-12-07 11:58:27
1067,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-58-27,426,2023-12-07 11:58:27
1068,1,172.30.74.51,=>,12.1Kb,12.1Kb,12.1Kb,3.02KB,2023-12-07-12-05-11,3020,2023-12-07 12:05:11
1069,,136.231.7.16,<=,35.8Kb,35.8Kb,35.8Kb,8.96KB,2023-12-07-12-05-11,8960,2023-12-07 12:05:11
1070,2,172.30.74.51,=>,880b,880b,880b,220B,2023-12-07-12-05-11,220,2023-12-07 12:05:11
1071,,172.30.64.1,<=,1.52Kb,1.52Kb,1.52Kb,390B,2023-12-07-12-05-11,390,2023-12-07 12:05:11
1072,1,172.30.74.51,=>,86.4Kb,86.4Kb,86.4Kb,21.6KB,2023-12-07-11-57-44,21600,2023-12-07 11:57:44
1073,,136.231.7.16,<=,8.23Mb,8.23Mb,8.23Mb,2.06MB,2023-12-07-11-57-44,2060000,2023-12-07 11:57:44
1074,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-11-57-44,198,2023-12-07 11:57:44
1075,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-57-44,551,2023-12-07 11:57:44
1076,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-44,0,2023-12-07 11:57:44
1077,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-57-44,77,2023-12-07 11:57:44
1078,1,172.30.74.51,=>,27.5Kb,27.5Kb,27.5Kb,6.86KB,2023-12-07-12-02-31,6860,2023-12-07 12:02:31
1079,,136.231.7.16,<=,2.94Mb,2.94Mb,2.94Mb,754KB,2023-12-07-12-02-31,754000,2023-12-07 12:02:31
1080,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-02-31,99,2023-12-07 12:02:31
1081,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-02-31,142,2023-12-07 12:02:31
1082,1,172.30.74.51,=>,178Kb,178Kb,178Kb,44.6KB,2023-12-07-11-55-19,44600,2023-12-07 11:55:19
1083,,136.231.7.16,<=,21.5Mb,21.5Mb,21.5Mb,5.37MB,2023-12-07-11-55-19,5370000,2023-12-07 11:55:19
1084,2,172.30.74.51,=>,1.41Kb,1.41Kb,1.41Kb,361B,2023-12-07-11-55-19,361,2023-12-07 11:55:19
1085,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-55-19,693,2023-12-07 11:55:19
1086,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-19,0,2023-12-07 11:55:19
1087,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-55-19,154,2023-12-07 11:55:19
1088,1,172.30.74.51,=>,66.3Kb,66.3Kb,66.3Kb,16.6KB,2023-12-07-11-56-33,16600,2023-12-07 11:56:33
1089,,136.231.7.16,<=,6.97Mb,6.97Mb,6.97Mb,1.74MB,2023-12-07-11-56-33,1740000,2023-12-07 11:56:33
1090,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-56-33,99,2023-12-07 11:56:33
1091,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-56-33,426,2023-12-07 11:56:33
1092,1,172.30.74.51,=>,278Kb,278Kb,278Kb,69.6KB,2023-12-07-12-01-43,69600,2023-12-07 12:01:43
1093,,136.231.7.16,<=,34.5Mb,34.5Mb,34.5Mb,8.62MB,2023-12-07-12-01-43,8620000,2023-12-07 12:01:43
1094,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-01-43,340,2023-12-07 12:01:43
1095,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-01-43,426,2023-12-07 12:01:43
1096,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-01-43,0,2023-12-07 12:01:43
1097,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-01-43,77,2023-12-07 12:01:43
1098,1,172.30.74.51,=>,273Kb,273Kb,273Kb,68.3KB,2023-12-07-11-50-11,68300,2023-12-07 11:50:11
1099,,136.231.7.16,<=,35.1Mb,35.1Mb,35.1Mb,8.77MB,2023-12-07-11-50-11,8770000,2023-12-07 11:50:11
1100,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-50-11,340,2023-12-07 11:50:11
1101,,172.30.64.1,<=,3.25Kb,3.25Kb,3.25Kb,832B,2023-12-07-11-50-11,832,2023-12-07 11:50:11
1102,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-11,0,2023-12-07 11:50:11
1103,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-50-11,154,2023-12-07 11:50:11
1104,1,172.30.74.51,=>,96.1Kb,96.1Kb,96.1Kb,24.0KB,2023-12-07-11-55-12,24000,2023-12-07 11:55:12
1105,,136.231.7.16,<=,12.7Mb,12.7Mb,12.7Mb,3.17MB,2023-12-07-11-55-12,3170000,2023-12-07 11:55:12
1106,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-55-12,99,2023-12-07 11:55:12
1107,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-55-12,426,2023-12-07 11:55:12
1108,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-12,0,2023-12-07 11:55:12
1109,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-55-12,154,2023-12-07 11:55:12
1110,1,172.30.74.51,=>,408b,408b,408b,102B,2023-12-07-12-05-59,102,2023-12-07 12:05:59
1111,,l03236.mshome.net,<=,2.72Kb,2.72Kb,2.72Kb,696B,2023-12-07-12-05-59,696,2023-12-07 12:05:59
1112,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-05-59,0,2023-12-07 12:05:59
1113,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-05-59,77,2023-12-07 12:05:59
1114,1,172.30.74.51,=>,89.7Kb,89.7Kb,89.7Kb,22.4KB,2023-12-07-11-55-24,22400,2023-12-07 11:55:24
1115,,136.231.7.16,<=,9.09Mb,9.09Mb,9.09Mb,2.27MB,2023-12-07-11-55-24,2270000,2023-12-07 11:55:24
1116,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-11-55-24,153,2023-12-07 11:55:24
1117,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-55-24,693,2023-12-07 11:55:24
1118,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-24,0,2023-12-07 11:55:24
1119,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-55-24,77,2023-12-07 11:55:24
1120,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-04-03,0,2023-12-07 12:04:03
1121,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-04-03,426,2023-12-07 12:04:03
1122,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-04-03,0,2023-12-07 12:04:03
1123,,136.231.7.16,<=,208b,208b,208b,52B,2023-12-07-12-04-03,52,2023-12-07 12:04:03
1124,1,172.30.74.51,=>,95.1Kb,95.1Kb,95.1Kb,23.8KB,2023-12-07-12-01-05,23800,2023-12-07 12:01:05
1125,,136.231.7.16,<=,11.3Mb,11.3Mb,11.3Mb,2.83MB,2023-12-07-12-01-05,2830000,2023-12-07 12:01:05
1126,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-01-05,0,2023-12-07 12:01:05
1127,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-01-05,409,2023-12-07 12:01:05
1128,1,172.30.74.51,=>,64.8Kb,64.8Kb,64.8Kb,16.2KB,2023-12-07-11-53-25,16200,2023-12-07 11:53:25
1129,,136.231.7.16,<=,7.49Mb,7.49Mb,7.49Mb,1.87MB,2023-12-07-11-53-25,1870000,2023-12-07 11:53:25
1130,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-53-25,99,2023-12-07 11:53:25
1131,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-53-25,693,2023-12-07 11:53:25
1132,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-53-25,0,2023-12-07 11:53:25
1133,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-53-25,77,2023-12-07 11:53:25
1134,1,172.30.74.51,=>,447Kb,447Kb,447Kb,112KB,2023-12-07-12-07-12,112000,2023-12-07 12:07:12
1135,,136.231.7.16,<=,46.8Mb,46.8Mb,46.8Mb,11.7MB,2023-12-07-12-07-12,11700000,2023-12-07 12:07:12
1136,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-07-12,410,2023-12-07 12:07:12
1137,,172.30.64.1,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-12-07-12,1090,2023-12-07 12:07:12
1138,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-12,0,2023-12-07 12:07:12
1139,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-07-12,308,2023-12-07 12:07:12
