,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
1528,1,172.30.74.51,=>,242Kb,242Kb,242Kb,60.4KB,2023-11-24-16-17-10,60400,2023-11-24 16:17:10
1529,,s3-r-w.eu-central-1.amazonaws.com,<=,55.0Mb,55.0Mb,55.0Mb,13.8MB,2023-11-24-16-17-10,13800000,2023-11-24 16:17:10
1530,2,172.30.74.51,=>,1.87Kb,1.87Kb,1.87Kb,479B,2023-11-24-16-17-10,479,2023-11-24 16:17:10
1531,,l03236.mshome.net,<=,3.73Kb,3.73Kb,3.73Kb,956B,2023-11-24-16-17-10,956,2023-11-24 16:17:10
1532,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-17-10,0,2023-11-24 16:17:10
1533,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-17-10,308,2023-11-24 16:17:10
1534,1,172.30.74.51,=>,59.5Kb,59.5Kb,59.5Kb,14.9KB,2023-11-24-16-19-43,14900,2023-11-24 16:19:43
1535,,s3-w.eu-central-1.amazonaws.com,<=,787Kb,787Kb,787Kb,197KB,2023-11-24-16-19-43,197000,2023-11-24 16:19:43
1536,1,172.30.74.51,=>,114Kb,114Kb,114Kb,28.4KB,2023-11-24-16-21-25,28400,2023-11-24 16:21:25
1537,,s3-w.eu-central-1.amazonaws.com,<=,20.4Mb,20.4Mb,20.4Mb,5.09MB,2023-11-24-16-21-25,5090000,2023-11-24 16:21:25
1538,2,172.30.74.51,=>,1.81Kb,1.81Kb,1.81Kb,463B,2023-11-24-16-21-25,463,2023-11-24 16:21:25
1539,,l03236.mshome.net,<=,5.06Kb,5.06Kb,5.06Kb,1.26KB,2023-11-24-16-21-25,1260,2023-11-24 16:21:25
1540,3,172.30.74.51,=>,960b,960b,960b,240B,2023-11-24-16-21-25,240,2023-11-24 16:21:25
1541,,s3-w.eu-central-1.amazonaws.com,<=,960b,960b,960b,240B,2023-11-24-16-21-25,240,2023-11-24 16:21:25
1542,4,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-21-25,0,2023-11-24 16:21:25
1543,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-21-25,154,2023-11-24 16:21:25
1544,5,172.30.74.51,=>,444b,444b,444b,111B,2023-11-24-16-21-25,111,2023-11-24 16:21:25
1545,,s3-w.eu-central-1.amazonaws.com,<=,160b,160b,160b,40B,2023-11-24-16-21-25,40,2023-11-24 16:21:25
1546,6,172.30.74.51,=>,240b,240b,240b,60B,2023-11-24-16-21-25,60,2023-11-24 16:21:25
1547,,s3-w.eu-central-1.amazonaws.com,<=,0b,0b,0b,0B,2023-11-24-16-21-25,0,2023-11-24 16:21:25
1548,1,172.30.74.51,=>,119Kb,119Kb,119Kb,29.8KB,2023-11-24-16-15-26,29800,2023-11-24 16:15:26
1549,,s3-r-w.eu-central-1.amazonaws.com,<=,31.2Mb,31.2Mb,31.2Mb,7.81MB,2023-11-24-16-15-26,7810000,2023-11-24 16:15:26
1550,2,172.30.74.51,=>,968b,968b,968b,242B,2023-11-24-16-15-26,242,2023-11-24 16:15:26
1551,,l03236.mshome.net,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-11-24-16-15-26,428,2023-11-24 16:15:26
1552,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-26,0,2023-11-24 16:15:26
1553,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-15-26,77,2023-11-24 16:15:26
1554,1,172.30.74.51,=>,125Kb,125Kb,125Kb,31.2KB,2023-11-24-16-15-24,31200,2023-11-24 16:15:24
1555,,s3-r-w.eu-central-1.amazonaws.com,<=,28.4Mb,28.4Mb,28.4Mb,7.09MB,2023-11-24-16-15-24,7090000,2023-11-24 16:15:24
1556,2,172.30.74.51,=>,848b,848b,848b,212B,2023-11-24-16-15-24,212,2023-11-24 16:15:24
1557,,l03236.mshome.net,<=,1.12Kb,1.12Kb,1.12Kb,287B,2023-11-24-16-15-24,287,2023-11-24 16:15:24
1558,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-24,0,2023-11-24 16:15:24
1559,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-15-24,154,2023-11-24 16:15:24
1560,1,172.30.74.51,=>,157Kb,157Kb,157Kb,39.2KB,2023-11-24-16-11-50,39200,2023-11-24 16:11:50
1561,,s3-r-w.eu-central-1.amazonaws.com,<=,22.5Mb,22.5Mb,22.5Mb,5.63MB,2023-11-24-16-11-50,5630000,2023-11-24 16:11:50
1562,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,337B,2023-11-24-16-11-50,337,2023-11-24 16:11:50
1563,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-11-50,426,2023-11-24 16:11:50
1564,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-11-50,0,2023-11-24 16:11:50
1565,,172.30.64.1,<=,308b,308b,308b,77B,2023-11-24-16-11-50,77,2023-11-24 16:11:50
1566,4,255.255.255.255,=>,0b,0b,0b,0B,2023-11-24-16-11-50,0,2023-11-24 16:11:50
1567,,172.30.64.1,<=,272b,272b,272b,68B,2023-11-24-16-11-50,68,2023-11-24 16:11:50
1568,5,172.30.79.255,=>,0b,0b,0b,0B,2023-11-24-16-11-50,0,2023-11-24 16:11:50
1569,,172.30.64.1,<=,272b,272b,272b,68B,2023-11-24-16-11-50,68,2023-11-24 16:11:50
1570,1,172.30.74.51,=>,164Kb,164Kb,164Kb,41.0KB,2023-11-24-16-11-28,41000,2023-11-24 16:11:28
1571,,s3-r-w.eu-central-1.amazonaws.com,<=,20.2Mb,20.2Mb,20.2Mb,5.06MB,2023-11-24-16-11-28,5060000,2023-11-24 16:11:28
1572,2,172.30.74.51,=>,952b,952b,952b,238B,2023-11-24-16-11-28,238,2023-11-24 16:11:28
1573,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-11-28,142,2023-11-24 16:11:28
1574,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-11-28,0,2023-11-24 16:11:28
1575,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-11-28,154,2023-11-24 16:11:28
1576,1,172.30.74.51,=>,132Kb,132Kb,132Kb,32.9KB,2023-11-24-16-08-37,32900,2023-11-24 16:08:37
1577,,s3-r-w.eu-central-1.amazonaws.com,<=,25.4Mb,25.4Mb,25.4Mb,6.36MB,2023-11-24-16-08-37,6360000,2023-11-24 16:08:37
1578,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,337B,2023-11-24-16-08-37,337,2023-11-24 16:08:37
1579,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,550B,2023-11-24-16-08-37,550,2023-11-24 16:08:37
1580,3,239.255.255.250,=>,0b,0b,0b,0B,2023-11-24-16-08-37,0,2023-11-24 16:08:37
1581,,172.30.64.1,<=,2.34Kb,2.34Kb,2.34Kb,599B,2023-11-24-16-08-37,599,2023-11-24 16:08:37
1582,4,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-08-37,0,2023-11-24 16:08:37
1583,,172.30.64.1,<=,932b,932b,932b,233B,2023-11-24-16-08-37,233,2023-11-24 16:08:37
1584,1,172.30.74.51,=>,155Kb,155Kb,155Kb,38.7KB,2023-11-24-16-09-42,38700,2023-11-24 16:09:42
1585,,s3-r-w.eu-central-1.amazonaws.com,<=,32.5Mb,32.5Mb,32.5Mb,8.14MB,2023-11-24-16-09-42,8140000,2023-11-24 16:09:42
1586,2,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-09-42,139,2023-11-24 16:09:42
1587,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-11-24-16-09-42,144,2023-11-24 16:09:42
1588,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-42,0,2023-11-24 16:09:42
1589,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-09-42,154,2023-11-24 16:09:42
1590,1,172.30.74.51,=>,162Kb,162Kb,162Kb,40.5KB,2023-11-24-16-17-17,40500,2023-11-24 16:17:17
1591,,s3-r-w.eu-central-1.amazonaws.com,<=,25.0Mb,25.0Mb,25.0Mb,6.26MB,2023-11-24-16-17-17,6260000,2023-11-24 16:17:17
1592,2,172.30.74.51,=>,956b,956b,956b,239B,2023-11-24-16-17-17,239,2023-11-24 16:17:17
1593,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-17-17,426,2023-11-24 16:17:17
1594,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-17-17,0,2023-11-24 16:17:17
1595,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-17-17,77,2023-11-24 16:17:17
1596,1,172.30.74.51,=>,170Kb,170Kb,170Kb,42.6KB,2023-11-24-16-08-57,42600,2023-11-24 16:08:57
1597,,s3-r-w.eu-central-1.amazonaws.com,<=,26.9Mb,26.9Mb,26.9Mb,6.73MB,2023-11-24-16-08-57,6730000,2023-11-24 16:08:57
1598,2,172.30.74.51,=>,836b,836b,836b,209B,2023-11-24-16-08-57,209,2023-11-24 16:08:57
1599,,l03236.mshome.net,<=,1.09Kb,1.09Kb,1.09Kb,279B,2023-11-24-16-08-57,279,2023-11-24 16:08:57
1600,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-57,0,2023-11-24 16:08:57
1601,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-08-57,77,2023-11-24 16:08:57
1602,1,172.30.74.51,=>,241Kb,241Kb,241Kb,60.1KB,2023-11-24-16-09-37,60100,2023-11-24 16:09:37
1603,,s3-r-w.eu-central-1.amazonaws.com,<=,40.0Mb,40.0Mb,40.0Mb,10.0MB,2023-11-24-16-09-37,10000000,2023-11-24 16:09:37
1604,2,172.30.74.51,=>,1.86Kb,1.86Kb,1.86Kb,477B,2023-11-24-16-09-37,477,2023-11-24 16:09:37
1605,,l03236.mshome.net,<=,3.72Kb,3.72Kb,3.72Kb,952B,2023-11-24-16-09-37,952,2023-11-24 16:09:37
1606,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-37,0,2023-11-24 16:09:37
1607,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-09-37,308,2023-11-24 16:09:37
1608,1,172.30.74.51,=>,234Kb,234Kb,234Kb,58.6KB,2023-11-24-16-11-55,58600,2023-11-24 16:11:55
1609,,s3-r-w.eu-central-1.amazonaws.com,<=,34.9Mb,34.9Mb,34.9Mb,8.73MB,2023-11-24-16-11-55,8730000,2023-11-24 16:11:55
1610,2,172.30.74.51,=>,1.86Kb,1.86Kb,1.86Kb,477B,2023-11-24-16-11-55,477,2023-11-24 16:11:55
1611,,l03236.mshome.net,<=,3.73Kb,3.73Kb,3.73Kb,954B,2023-11-24-16-11-55,954,2023-11-24 16:11:55
1612,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-11-55,0,2023-11-24 16:11:55
1613,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-11-55,154,2023-11-24 16:11:55
1614,1,172.30.74.51,=>,71.5Kb,71.5Kb,71.5Kb,17.9KB,2023-11-24-16-20-01,17900,2023-11-24 16:20:01
1615,,s3-w.eu-central-1.amazonaws.com,<=,11.8Mb,11.8Mb,11.8Mb,2.95MB,2023-11-24-16-20-01,2950000,2023-11-24 16:20:01
1616,2,172.30.74.51,=>,804b,804b,804b,201B,2023-11-24-16-20-01,201,2023-11-24 16:20:01
1617,,l03236.mshome.net,<=,1.13Kb,1.13Kb,1.13Kb,290B,2023-11-24-16-20-01,290,2023-11-24 16:20:01
1618,1,172.30.74.51,=>,169Kb,169Kb,169Kb,42.2KB,2023-11-24-16-15-09,42200,2023-11-24 16:15:09
1619,,s3-r-w.eu-central-1.amazonaws.com,<=,31.4Mb,31.4Mb,31.4Mb,7.85MB,2023-11-24-16-15-09,7850000,2023-11-24 16:15:09
1620,2,172.30.74.51,=>,964b,964b,964b,241B,2023-11-24-16-15-09,241,2023-11-24 16:15:09
1621,,l03236.mshome.net,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-11-24-16-15-09,428,2023-11-24 16:15:09
1622,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-09,0,2023-11-24 16:15:09
1623,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-15-09,77,2023-11-24 16:15:09
1624,1,172.30.74.51,=>,63.4Kb,63.4Kb,63.4Kb,15.8KB,2023-11-24-16-19-37,15800,2023-11-24 16:19:37
1625,,s3-w.eu-central-1.amazonaws.com,<=,855Kb,855Kb,855Kb,214KB,2023-11-24-16-19-37,214000,2023-11-24 16:19:37
1626,2,172.30.74.51,=>,2.34Kb,2.34Kb,2.34Kb,600B,2023-11-24-16-19-37,600,2023-11-24 16:19:37
1627,,s3-w.eu-central-1.amazonaws.com,<=,2.34Kb,2.34Kb,2.34Kb,600B,2023-11-24-16-19-37,600,2023-11-24 16:19:37
1628,3,172.30.74.51,=>,748b,748b,748b,187B,2023-11-24-16-19-37,187,2023-11-24 16:19:37
1629,,s3-r-w.eu-central-1.amazonaws.com,<=,540b,540b,540b,135B,2023-11-24-16-19-37,135,2023-11-24 16:19:37
1630,4,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-19-37,99,2023-11-24 16:19:37
1631,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-19-37,142,2023-11-24 16:19:37
1632,1,172.30.74.51,=>,84.6Kb,84.6Kb,84.6Kb,21.1KB,2023-11-24-16-09-31,21100,2023-11-24 16:09:31
1633,,s3-r-w.eu-central-1.amazonaws.com,<=,14.3Mb,14.3Mb,14.3Mb,3.58MB,2023-11-24-16-09-31,3580000,2023-11-24 16:09:31
1634,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-09-31,99,2023-11-24 16:09:31
1635,,172.30.64.1,<=,568b,568b,568b,142B,2023-11-24-16-09-31,142,2023-11-24 16:09:31
1636,1,172.30.74.51,=>,218Kb,218Kb,218Kb,54.5KB,2023-11-24-16-08-52,54500,2023-11-24 16:08:52
1637,,s3-r-w.eu-central-1.amazonaws.com,<=,39.3Mb,39.3Mb,39.3Mb,9.84MB,2023-11-24-16-08-52,9840000,2023-11-24 16:08:52
1638,2,172.30.74.51,=>,1.86Kb,1.86Kb,1.86Kb,477B,2023-11-24-16-08-52,477,2023-11-24 16:08:52
1639,,l03236.mshome.net,<=,3.72Kb,3.72Kb,3.72Kb,952B,2023-11-24-16-08-52,952,2023-11-24 16:08:52
1640,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-52,0,2023-11-24 16:08:52
1641,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-08-52,154,2023-11-24 16:08:52
1642,1,172.30.74.51,=>,125Kb,125Kb,125Kb,31.2KB,2023-11-24-16-14-08,31200,2023-11-24 16:14:08
1643,,s3-r-w.eu-central-1.amazonaws.com,<=,27.7Mb,27.7Mb,27.7Mb,6.93MB,2023-11-24-16-14-08,6930000,2023-11-24 16:14:08
1644,2,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-14-08,0,2023-11-24 16:14:08
1645,,172.30.64.1,<=,616b,616b,616b,154B,2023-11-24-16-14-08,154,2023-11-24 16:14:08
1646,3,172.30.74.51,=>,568b,568b,568b,142B,2023-11-24-16-14-08,142,2023-11-24 16:14:08
1647,,172.30.64.1,<=,0b,0b,0b,0B,2023-11-24-16-14-08,0,2023-11-24 16:14:08
1648,4,255.255.255.255,=>,0b,0b,0b,0B,2023-11-24-16-14-08,0,2023-11-24 16:14:08
1649,,172.30.64.1,<=,272b,272b,272b,68B,2023-11-24-16-14-08,68,2023-11-24 16:14:08
1650,5,172.30.79.255,=>,0b,0b,0b,0B,2023-11-24-16-14-08,0,2023-11-24 16:14:08
1651,,172.30.64.1,<=,272b,272b,272b,68B,2023-11-24-16-14-08,68,2023-11-24 16:14:08
1652,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.6KB,2023-11-24-16-16-09,44600,2023-11-24 16:16:09
1653,,s3-r-w.eu-central-1.amazonaws.com,<=,37.0Mb,37.0Mb,37.0Mb,9.26MB,2023-11-24-16-16-09,9260000,2023-11-24 16:16:09
1654,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-11-24-16-16-09,410,2023-11-24 16:16:09
1655,,l03236.mshome.net,<=,2.23Kb,2.23Kb,2.23Kb,571B,2023-11-24-16-16-09,571,2023-11-24 16:16:09
1656,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-16-09,0,2023-11-24 16:16:09
1657,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-16-09,77,2023-11-24 16:16:09
1658,1,172.30.74.51,=>,165Kb,165Kb,165Kb,41.2KB,2023-11-24-16-18-23,41200,2023-11-24 16:18:23
1659,,s3-r-w.eu-central-1.amazonaws.com,<=,24.9Mb,24.9Mb,24.9Mb,6.23MB,2023-11-24-16-18-23,6230000,2023-11-24 16:18:23
1660,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,338B,2023-11-24-16-18-23,338,2023-11-24 16:18:23
1661,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-18-23,426,2023-11-24 16:18:23
1662,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-18-23,0,2023-11-24 16:18:23
1663,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-18-23,77,2023-11-24 16:18:23
1664,1,172.30.74.51,=>,110Kb,110Kb,110Kb,27.5KB,2023-11-24-16-16-11,27500,2023-11-24 16:16:11
1665,,52.219.72.73,<=,24.3Mb,24.3Mb,24.3Mb,6.07MB,2023-11-24-16-16-11,6070000,2023-11-24 16:16:11
1666,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-16-11,340,2023-11-24 16:16:11
1667,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-11-24-16-16-11,284,2023-11-24 16:16:11
1668,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-16-11,0,2023-11-24 16:16:11
1669,,172.30.64.1,<=,616b,616b,616b,154B,2023-11-24-16-16-11,154,2023-11-24 16:16:11
1670,1,172.30.74.51,=>,54.3Kb,54.3Kb,54.3Kb,13.6KB,2023-11-24-16-19-46,13600,2023-11-24 16:19:46
1671,,s3-w.eu-central-1.amazonaws.com,<=,5.08Mb,5.08Mb,5.08Mb,1.27MB,2023-11-24-16-19-46,1270000,2023-11-24 16:19:46
1672,2,172.30.74.51,=>,31.5Kb,31.5Kb,31.5Kb,7.88KB,2023-11-24-16-19-46,7880,2023-11-24 16:19:46
1673,,52.219.140.25,<=,2.91Mb,2.91Mb,2.91Mb,745KB,2023-11-24-16-19-46,745000,2023-11-24 16:19:46
1674,3,172.30.74.51,=>,600b,600b,600b,150B,2023-11-24-16-19-46,150,2023-11-24 16:19:46
1675,,172.30.64.1,<=,1.72Kb,1.72Kb,1.72Kb,441B,2023-11-24-16-19-46,441,2023-11-24 16:19:46
1676,1,172.30.74.51,=>,152Kb,152Kb,152Kb,38.0KB,2023-11-24-16-08-27,38000,2023-11-24 16:08:27
1677,,s3-r-w.eu-central-1.amazonaws.com,<=,24.9Mb,24.9Mb,24.9Mb,6.22MB,2023-11-24-16-08-27,6220000,2023-11-24 16:08:27
1678,2,172.30.74.51,=>,964b,964b,964b,241B,2023-11-24-16-08-27,241,2023-11-24 16:08:27
1679,,l03236.mshome.net,<=,592b,592b,592b,148B,2023-11-24-16-08-27,148,2023-11-24 16:08:27
1680,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-27,0,2023-11-24 16:08:27
1681,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-08-27,154,2023-11-24 16:08:27
1682,1,172.30.74.51,=>,156Kb,156Kb,156Kb,38.9KB,2023-11-24-16-18-13,38900,2023-11-24 16:18:13
1683,,3.5.136.11,<=,24.6Mb,24.6Mb,24.6Mb,6.16MB,2023-11-24-16-18-13,6160000,2023-11-24 16:18:13
1684,2,172.30.74.51,=>,1.20Kb,1.20Kb,1.20Kb,307B,2023-11-24-16-18-13,307,2023-11-24 16:18:13
1685,,172.30.64.1,<=,2.76Kb,2.76Kb,2.76Kb,707B,2023-11-24-16-18-13,707,2023-11-24 16:18:13
1686,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-18-13,0,2023-11-24 16:18:13
1687,,172.30.64.1,<=,924b,924b,924b,231B,2023-11-24-16-18-13,231,2023-11-24 16:18:13
1688,1,172.30.74.51,=>,114Kb,114Kb,114Kb,28.6KB,2023-11-24-16-13-05,28600,2023-11-24 16:13:05
1689,,s3-r-w.eu-central-1.amazonaws.com,<=,26.5Mb,26.5Mb,26.5Mb,6.61MB,2023-11-24-16-13-05,6610000,2023-11-24 16:13:05
1690,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-11-24-16-13-05,410,2023-11-24 16:13:05
1691,,l03236.mshome.net,<=,2.25Kb,2.25Kb,2.25Kb,575B,2023-11-24-16-13-05,575,2023-11-24 16:13:05
1692,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-13-05,0,2023-11-24 16:13:05
1693,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-13-05,77,2023-11-24 16:13:05
1694,4,172.30.79.255,=>,0b,0b,0b,0B,2023-11-24-16-13-05,0,2023-11-24 16:13:05
1695,,l03236.mshome.net,<=,288b,288b,288b,72B,2023-11-24-16-13-05,72,2023-11-24 16:13:05
1696,1,172.30.74.51,=>,155Kb,155Kb,155Kb,38.8KB,2023-11-24-16-10-27,38800,2023-11-24 16:10:27
1697,,s3-r-w.eu-central-1.amazonaws.com,<=,24.6Mb,24.6Mb,24.6Mb,6.14MB,2023-11-24-16-10-27,6140000,2023-11-24 16:10:27
1698,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-10-27,0,2023-11-24 16:10:27
1699,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-10-27,154,2023-11-24 16:10:27
1700,3,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-10-27,139,2023-11-24 16:10:27
1701,,l03236.mshome.net,<=,0b,0b,0b,0B,2023-11-24-16-10-27,0,2023-11-24 16:10:27
1702,1,172.30.74.51,=>,164Kb,164Kb,164Kb,41.0KB,2023-11-24-16-11-01,41000,2023-11-24 16:11:01
1703,,s3-r-w.eu-central-1.amazonaws.com,<=,22.1Mb,22.1Mb,22.1Mb,5.54MB,2023-11-24-16-11-01,5540000,2023-11-24 16:11:01
1704,2,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-11-01,139,2023-11-24 16:11:01
1705,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-11-24-16-11-01,284,2023-11-24 16:11:01
1706,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-11-01,0,2023-11-24 16:11:01
1707,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-11-01,77,2023-11-24 16:11:01
1708,1,172.30.74.51,=>,68.2Kb,68.2Kb,68.2Kb,17.1KB,2023-11-24-16-10-01,17100,2023-11-24 16:10:01
1709,,s3-r-w.eu-central-1.amazonaws.com,<=,13.7Mb,13.7Mb,13.7Mb,3.43MB,2023-11-24-16-10-01,3430000,2023-11-24 16:10:01
1710,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-10-01,99,2023-11-24 16:10:01
1711,,172.30.64.1,<=,568b,568b,568b,142B,2023-11-24-16-10-01,142,2023-11-24 16:10:01
1712,1,172.30.74.51,=>,125Kb,125Kb,125Kb,31.1KB,2023-11-24-16-15-22,31100,2023-11-24 16:15:22
1713,,s3-r-w.eu-central-1.amazonaws.com,<=,24.8Mb,24.8Mb,24.8Mb,6.19MB,2023-11-24-16-15-22,6190000,2023-11-24 16:15:22
1714,2,172.30.74.51,=>,568b,568b,568b,142B,2023-11-24-16-15-22,142,2023-11-24 16:15:22
1715,,l03236.mshome.net,<=,592b,592b,592b,148B,2023-11-24-16-15-22,148,2023-11-24 16:15:22
1716,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-22,0,2023-11-24 16:15:22
1717,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-15-22,77,2023-11-24 16:15:22
1718,1,172.30.74.51,=>,117Kb,117Kb,117Kb,29.3KB,2023-11-24-16-14-46,29300,2023-11-24 16:14:46
1719,,s3-r-w.eu-central-1.amazonaws.com,<=,24.0Mb,24.0Mb,24.0Mb,6.01MB,2023-11-24-16-14-46,6010000,2023-11-24 16:14:46
1720,2,172.30.74.51,=>,1.23Kb,1.23Kb,1.23Kb,314B,2023-11-24-16-14-46,314,2023-11-24 16:14:46
1721,,l03236.mshome.net,<=,3.36Kb,3.36Kb,3.36Kb,860B,2023-11-24-16-14-46,860,2023-11-24 16:14:46
1722,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-14-46,0,2023-11-24 16:14:46
1723,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-14-46,154,2023-11-24 16:14:46
1724,1,172.30.74.51,=>,53.3Kb,53.3Kb,53.3Kb,13.3KB,2023-11-24-16-21-12,13300,2023-11-24 16:21:12
1725,,s3-r-w.eu-central-1.amazonaws.com,<=,146Kb,146Kb,146Kb,36.6KB,2023-11-24-16-21-12,36600,2023-11-24 16:21:12
1726,2,172.30.74.51,=>,2.15Kb,2.15Kb,2.15Kb,550B,2023-11-24-16-21-12,550,2023-11-24 16:21:12
1727,,l03236.mshome.net,<=,5.13Kb,5.13Kb,5.13Kb,1.28KB,2023-11-24-16-21-12,1280,2023-11-24 16:21:12
1728,3,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-21-12,40,2023-11-24 16:21:12
1729,,s3-w.eu-central-1.amazonaws.com,<=,284b,284b,284b,71B,2023-11-24-16-21-12,71,2023-11-24 16:21:12
1730,1,172.30.74.51,=>,56.2Kb,56.2Kb,56.2Kb,14.1KB,2023-11-24-16-21-20,14100,2023-11-24 16:21:20
1731,,s3-w.eu-central-1.amazonaws.com,<=,6.66Mb,6.66Mb,6.66Mb,1.67MB,2023-11-24-16-21-20,1670000,2023-11-24 16:21:20
1732,2,172.30.74.51,=>,39.1Kb,39.1Kb,39.1Kb,9.76KB,2023-11-24-16-21-20,9760,2023-11-24 16:21:20
1733,,52.219.170.123,<=,1.57Mb,1.57Mb,1.57Mb,401KB,2023-11-24-16-21-20,401000,2023-11-24 16:21:20
1734,3,172.30.74.51,=>,600b,600b,600b,150B,2023-11-24-16-21-20,150,2023-11-24 16:21:20
1735,,172.30.64.1,<=,1.79Kb,1.79Kb,1.79Kb,457B,2023-11-24-16-21-20,457,2023-11-24 16:21:20
1736,4,172.30.74.51,=>,444b,444b,444b,111B,2023-11-24-16-21-20,111,2023-11-24 16:21:20
1737,,52.219.169.11,<=,320b,320b,320b,80B,2023-11-24-16-21-20,80,2023-11-24 16:21:20
1738,1,172.30.74.51,=>,115Kb,115Kb,115Kb,28.7KB,2023-11-24-16-16-27,28700,2023-11-24 16:16:27
1739,,s3-r-w.eu-central-1.amazonaws.com,<=,33.7Mb,33.7Mb,33.7Mb,8.42MB,2023-11-24-16-16-27,8420000,2023-11-24 16:16:27
