,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
1668,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-59-58,0,2023-12-07 12:59:58
1669,,l03236.mshome.net,<=,924b,924b,924b,231B,2023-12-07-12-59-58,231,2023-12-07 12:59:58
1670,1,172.30.74.51,=>,416b,416b,416b,104B,2023-12-07-12-39-00,104,2023-12-07 12:39:00
1671,,136.231.7.16,<=,24.3Kb,24.3Kb,24.3Kb,6.07KB,2023-12-07-12-39-00,6070,2023-12-07 12:39:00
1672,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-39-00,99,2023-12-07 12:39:00
1673,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-39-00,426,2023-12-07 12:39:00
1674,1,172.30.74.51,=>,105Kb,105Kb,105Kb,26.1KB,2023-12-07-12-58-47,26100,2023-12-07 12:58:47
1675,,136.231.7.16,<=,12.7Mb,12.7Mb,12.7Mb,3.18MB,2023-12-07-12-58-47,3180000,2023-12-07 12:58:47
1676,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-58-47,0,2023-12-07 12:58:47
1677,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-58-47,142,2023-12-07 12:58:47
1678,1,172.30.74.51,=>,58.7Kb,58.7Kb,58.7Kb,14.7KB,2023-12-07-12-53-23,14700,2023-12-07 12:53:23
1679,,136.231.7.16,<=,1.40Mb,1.40Mb,1.40Mb,359KB,2023-12-07-12-53-23,359000,2023-12-07 12:53:23
1680,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-53-23,99,2023-12-07 12:53:23
1681,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-53-23,284,2023-12-07 12:53:23
1682,1,172.30.74.51,=>,57.7Kb,57.7Kb,57.7Kb,14.4KB,2023-12-07-12-42-12,14400,2023-12-07 12:42:12
1683,,136.231.7.16,<=,8.14Mb,8.14Mb,8.14Mb,2.03MB,2023-12-07-12-42-12,2029999,2023-12-07 12:42:12
1684,2,172.30.74.51,=>,408b,408b,408b,102B,2023-12-07-12-42-12,102,2023-12-07 12:42:12
1685,,172.30.64.1,<=,2.30Kb,2.30Kb,2.30Kb,588B,2023-12-07-12-42-12,588,2023-12-07 12:42:12
1686,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-42-12,0,2023-12-07 12:42:12
1687,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-42-12,78,2023-12-07 12:42:12
1688,1,172.30.74.51,=>,89.3Kb,89.3Kb,89.3Kb,22.3KB,2023-12-07-12-49-27,22300,2023-12-07 12:49:27
1689,,136.231.7.16,<=,12.4Mb,12.4Mb,12.4Mb,3.10MB,2023-12-07-12-49-27,3100000,2023-12-07 12:49:27
1690,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-49-27,99,2023-12-07 12:49:27
1691,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-49-27,551,2023-12-07 12:49:27
1692,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-49-27,0,2023-12-07 12:49:27
1693,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-49-27,77,2023-12-07 12:49:27
1694,1,172.30.74.51,=>,96.7Kb,96.7Kb,96.7Kb,24.2KB,2023-12-07-12-54-32,24200,2023-12-07 12:54:32
1695,,136.231.7.16,<=,9.46Mb,9.46Mb,9.46Mb,2.36MB,2023-12-07-12-54-32,2360000,2023-12-07 12:54:32
1696,2,172.30.74.51,=>,876b,876b,876b,219B,2023-12-07-12-54-32,219,2023-12-07 12:54:32
1697,,172.30.64.1,<=,1.52Kb,1.52Kb,1.52Kb,388B,2023-12-07-12-54-32,388,2023-12-07 12:54:32
1698,1,172.30.74.51,=>,35.3Kb,35.3Kb,35.3Kb,8.82KB,2023-12-07-12-43-59,8820,2023-12-07 12:43:59
1699,,136.231.7.16,<=,3.41Mb,3.41Mb,3.41Mb,874KB,2023-12-07-12-43-59,874000,2023-12-07 12:43:59
1700,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-43-59,99,2023-12-07 12:43:59
1701,,172.30.64.1,<=,2.73Kb,2.73Kb,2.73Kb,699B,2023-12-07-12-43-59,699,2023-12-07 12:43:59
1702,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-43-59,0,2023-12-07 12:43:59
1703,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-43-59,77,2023-12-07 12:43:59
1704,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-43-59,0,2023-12-07 12:43:59
1705,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-12-43-59,68,2023-12-07 12:43:59
1706,1,172.30.74.51,=>,157Kb,157Kb,157Kb,39.2KB,2023-12-07-12-57-27,39200,2023-12-07 12:57:27
1707,,136.231.7.16,<=,18.0Mb,18.0Mb,18.0Mb,4.50MB,2023-12-07-12-57-27,4500000,2023-12-07 12:57:27
1708,2,172.30.74.51,=>,2.54Kb,2.54Kb,2.54Kb,650B,2023-12-07-12-57-27,650,2023-12-07 12:57:27
1709,,l03236.mshome.net,<=,2.62Kb,2.62Kb,2.62Kb,672B,2023-12-07-12-57-27,672,2023-12-07 12:57:27
1710,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-57-27,0,2023-12-07 12:57:27
1711,,l03236.mshome.net,<=,924b,924b,924b,231B,2023-12-07-12-57-27,231,2023-12-07 12:57:27
1712,1,172.30.74.51,=>,2.84Kb,2.84Kb,2.84Kb,728B,2023-12-07-12-53-54,728,2023-12-07 12:53:54
1713,,136.231.7.16,<=,0b,0b,0b,0B,2023-12-07-12-53-54,0,2023-12-07 12:53:54
1714,2,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-12-53-54,100,2023-12-07 12:53:54
1715,,172.30.64.1,<=,1.14Kb,1.14Kb,1.14Kb,292B,2023-12-07-12-53-54,292,2023-12-07 12:53:54
1716,1,172.30.74.51,=>,169Kb,169Kb,169Kb,42.3KB,2023-12-07-12-45-05,42300,2023-12-07 12:45:05
1717,,136.231.7.16,<=,21.7Mb,21.7Mb,21.7Mb,5.43MB,2023-12-07-12-45-05,5430000,2023-12-07 12:45:05
1718,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-45-05,340,2023-12-07 12:45:05
1719,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-45-05,568,2023-12-07 12:45:05
1720,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-45-05,0,2023-12-07 12:45:05
1721,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-45-05,77,2023-12-07 12:45:05
1722,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.3KB,2023-12-07-12-44-34,46300,2023-12-07 12:44:34
1723,,136.231.7.16,<=,23.4Mb,23.4Mb,23.4Mb,5.84MB,2023-12-07-12-44-34,5840000,2023-12-07 12:44:34
1724,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-44-34,340,2023-12-07 12:44:34
1725,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-44-34,693,2023-12-07 12:44:34
1726,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-34,0,2023-12-07 12:44:34
1727,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-44-34,154,2023-12-07 12:44:34
1728,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-44-34,0,2023-12-07 12:44:34
1729,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-12-44-34,68,2023-12-07 12:44:34
1730,1,172.30.74.51,=>,92.2Kb,92.2Kb,92.2Kb,23.1KB,2023-12-07-12-42-52,23100,2023-12-07 12:42:52
1731,,136.231.7.16,<=,11.3Mb,11.3Mb,11.3Mb,2.82MB,2023-12-07-12-42-52,2820000,2023-12-07 12:42:52
1732,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-42-52,99,2023-12-07 12:42:52
1733,,172.30.64.1,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-12-07-12-42-52,570,2023-12-07 12:42:52
1734,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-42-52,0,2023-12-07 12:42:52
1735,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-42-52,155,2023-12-07 12:42:52
1736,1,172.30.74.51,=>,416b,416b,416b,104B,2023-12-07-12-52-28,104,2023-12-07 12:52:28
1737,,136.231.7.16,<=,512b,512b,512b,128B,2023-12-07-12-52-28,128,2023-12-07 12:52:28
1738,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.8KB,2023-12-07-12-49-12,44800,2023-12-07 12:49:12
1739,,136.231.7.16,<=,27.4Mb,27.4Mb,27.4Mb,6.84MB,2023-12-07-12-49-12,6840000,2023-12-07 12:49:12
1740,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-49-12,295,2023-12-07 12:49:12
1741,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-49-12,551,2023-12-07 12:49:12
1742,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-49-12,0,2023-12-07 12:49:12
1743,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-49-12,154,2023-12-07 12:49:12
1744,1,172.30.74.51,=>,290Kb,290Kb,290Kb,72.4KB,2023-12-07-12-43-17,72400,2023-12-07 12:43:17
1745,,136.231.7.16,<=,36.9Mb,36.9Mb,36.9Mb,9.24MB,2023-12-07-12-43-17,9240000,2023-12-07 12:43:17
1746,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-43-17,340,2023-12-07 12:43:17
1747,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-43-17,710,2023-12-07 12:43:17
1748,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-43-17,0,2023-12-07 12:43:17
1749,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-43-17,77,2023-12-07 12:43:17
1750,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.5KB,2023-12-07-12-49-10,47500,2023-12-07 12:49:10
1751,,136.231.7.16,<=,26.0Mb,26.0Mb,26.0Mb,6.50MB,2023-12-07-12-49-10,6500000,2023-12-07 12:49:10
1752,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-49-10,295,2023-12-07 12:49:10
1753,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-49-10,693,2023-12-07 12:49:10
1754,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-49-10,0,2023-12-07 12:49:10
1755,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-49-10,154,2023-12-07 12:49:10
1756,1,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-56-51,153,2023-12-07 12:56:51
1757,,l03236.mshome.net,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-56-51,693,2023-12-07 12:56:51
1758,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-56-51,0,2023-12-07 12:56:51
1759,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-56-51,77,2023-12-07 12:56:51
1760,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-58-38,99,2023-12-07 12:58:38
1761,,l03236.mshome.net,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-58-38,693,2023-12-07 12:58:38
1762,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-58-38,0,2023-12-07 12:58:38
1763,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-58-38,77,2023-12-07 12:58:38
1764,1,172.30.74.51,=>,85.5Kb,85.5Kb,85.5Kb,21.4KB,2023-12-07-12-39-13,21400,2023-12-07 12:39:13
1765,,136.231.7.16,<=,11.1Mb,11.1Mb,11.1Mb,2.78MB,2023-12-07-12-39-13,2780000,2023-12-07 12:39:13
1766,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-39-13,99,2023-12-07 12:39:13
1767,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-39-13,142,2023-12-07 12:39:13
1768,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-39-13,0,2023-12-07 12:39:13
1769,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-39-13,77,2023-12-07 12:39:13
1770,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.5KB,2023-12-07-12-46-11,47500,2023-12-07 12:46:11
1771,,136.231.7.16,<=,24.6Mb,24.6Mb,24.6Mb,6.15MB,2023-12-07-12-46-11,6150000,2023-12-07 12:46:11
1772,2,172.30.74.51,=>,1.93Kb,1.93Kb,1.93Kb,493B,2023-12-07-12-46-11,493,2023-12-07 12:46:11
1773,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-46-11,693,2023-12-07 12:46:11
1774,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-11,0,2023-12-07 12:46:11
1775,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-46-11,154,2023-12-07 12:46:11
1776,1,172.30.74.51,=>,87.8Kb,87.8Kb,87.8Kb,21.9KB,2023-12-07-12-55-39,21900,2023-12-07 12:55:39
1777,,136.231.7.16,<=,9.50Mb,9.50Mb,9.50Mb,2.38MB,2023-12-07-12-55-39,2380000,2023-12-07 12:55:39
1778,2,172.30.74.51,=>,876b,876b,876b,219B,2023-12-07-12-55-39,219,2023-12-07 12:55:39
1779,,172.30.64.1,<=,2.62Kb,2.62Kb,2.62Kb,672B,2023-12-07-12-55-39,672,2023-12-07 12:55:39
1780,1,172.30.74.51,=>,83.3Kb,83.3Kb,83.3Kb,20.8KB,2023-12-07-12-51-01,20800,2023-12-07 12:51:01
1781,,136.231.7.16,<=,10.2Mb,10.2Mb,10.2Mb,2.56MB,2023-12-07-12-51-01,2560000,2023-12-07 12:51:01
1782,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-51-01,99,2023-12-07 12:51:01
1783,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-51-01,284,2023-12-07 12:51:01
1784,1,172.30.74.51,=>,265Kb,265Kb,265Kb,66.2KB,2023-12-07-12-50-51,66200,2023-12-07 12:50:51
1785,,136.231.7.16,<=,34.7Mb,34.7Mb,34.7Mb,8.67MB,2023-12-07-12-50-51,8670000,2023-12-07 12:50:51
1786,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-50-51,410,2023-12-07 12:50:51
1787,,l03236.mshome.net,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-12-50-51,1090,2023-12-07 12:50:51
1788,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-50-51,0,2023-12-07 12:50:51
1789,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-50-51,308,2023-12-07 12:50:51
1790,4,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-12-50-51,0,2023-12-07 12:50:51
1791,,l03236.mshome.net,<=,612b,612b,612b,153B,2023-12-07-12-50-51,153,2023-12-07 12:50:51
1792,1,172.30.74.51,=>,18.8Kb,18.8Kb,18.8Kb,4.71KB,2023-12-07-12-40-47,4710,2023-12-07 12:40:47
1793,,136.231.7.16,<=,2.45Mb,2.45Mb,2.45Mb,626KB,2023-12-07-12-40-47,626000,2023-12-07 12:40:47
1794,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-40-47,99,2023-12-07 12:40:47
1795,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-40-47,693,2023-12-07 12:40:47
1796,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-40-47,0,2023-12-07 12:40:47
1797,,172.30.64.1,<=,600b,600b,600b,150B,2023-12-07-12-40-47,150,2023-12-07 12:40:47
1798,1,172.30.74.51,=>,274Kb,274Kb,274Kb,68.6KB,2023-12-07-12-40-50,68600,2023-12-07 12:40:50
1799,,136.231.7.16,<=,36.8Mb,36.8Mb,36.8Mb,9.20MB,2023-12-07-12-40-50,9200000,2023-12-07 12:40:50
1800,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,341B,2023-12-07-12-40-50,341,2023-12-07 12:40:50
1801,,l03236.mshome.net,<=,3.82Kb,3.82Kb,3.82Kb,979B,2023-12-07-12-40-50,979,2023-12-07 12:40:50
1802,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-40-50,0,2023-12-07 12:40:50
1803,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-12-07-12-40-50,154,2023-12-07 12:40:50
1804,4,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-12-40-50,0,2023-12-07 12:40:50
1805,,l03236.mshome.net,<=,612b,612b,612b,153B,2023-12-07-12-40-50,153,2023-12-07 12:40:50
1806,1,172.30.74.51,=>,182Kb,182Kb,182Kb,45.5KB,2023-12-07-12-42-37,45500,2023-12-07 12:42:37
1807,,136.231.7.16,<=,22.7Mb,22.7Mb,22.7Mb,5.66MB,2023-12-07-12-42-37,5660000,2023-12-07 12:42:37
1808,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-42-37,241,2023-12-07 12:42:37
1809,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-42-37,835,2023-12-07 12:42:37
1810,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-42-37,0,2023-12-07 12:42:37
1811,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-42-37,77,2023-12-07 12:42:37
1812,1,172.30.74.51,=>,342Kb,342Kb,342Kb,85.4KB,2023-12-07-12-44-15,85400,2023-12-07 12:44:15
1813,,136.231.7.16,<=,44.7Mb,44.7Mb,44.7Mb,11.2MB,2023-12-07-12-44-15,11200000,2023-12-07 12:44:15
1814,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-44-15,410,2023-12-07 12:44:15
1815,,l03236.mshome.net,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-12-44-15,1090,2023-12-07 12:44:15
1816,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-44-15,0,2023-12-07 12:44:15
1817,,l03236.mshome.net,<=,924b,924b,924b,231B,2023-12-07-12-44-15,231,2023-12-07 12:44:15
1818,1,172.30.74.51,=>,280Kb,280Kb,280Kb,69.9KB,2023-12-07-12-46-17,69900,2023-12-07 12:46:17
1819,,136.231.7.16,<=,35.3Mb,35.3Mb,35.3Mb,8.82MB,2023-12-07-12-46-17,8820000,2023-12-07 12:46:17
1820,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-46-17,410,2023-12-07 12:46:17
1821,,172.30.64.1,<=,3.33Kb,3.33Kb,3.33Kb,852B,2023-12-07-12-46-17,852,2023-12-07 12:46:17
1822,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-17,0,2023-12-07 12:46:17
1823,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-46-17,231,2023-12-07 12:46:17
1824,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-46-17,0,2023-12-07 12:46:17
1825,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-12-46-17,68,2023-12-07 12:46:17
1826,1,172.30.74.51,=>,2.69Kb,2.69Kb,2.69Kb,688B,2023-12-07-12-55-16,688,2023-12-07 12:55:16
1827,,136.231.7.16,<=,672b,672b,672b,168B,2023-12-07-12-55-16,168,2023-12-07 12:55:16
1828,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-55-16,99,2023-12-07 12:55:16
1829,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-55-16,426,2023-12-07 12:55:16
1830,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.4KB,2023-12-07-12-49-08,47400,2023-12-07 12:49:08
1831,,136.231.7.16,<=,23.6Mb,23.6Mb,23.6Mb,5.90MB,2023-12-07-12-49-08,5900000,2023-12-07 12:49:08
1832,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-49-08,241,2023-12-07 12:49:08
1833,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-49-08,426,2023-12-07 12:49:08
1834,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-49-08,0,2023-12-07 12:49:08
1835,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-49-08,77,2023-12-07 12:49:08
1836,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-52-03,99,2023-12-07 12:52:03
1837,,172.30.64.1,<=,2.70Kb,2.70Kb,2.70Kb,690B,2023-12-07-12-52-03,690,2023-12-07 12:52:03
1838,2,172.30.74.51,=>,512b,512b,512b,128B,2023-12-07-12-52-03,128,2023-12-07 12:52:03
1839,,136.231.7.16,<=,624b,624b,624b,156B,2023-12-07-12-52-03,156,2023-12-07 12:52:03
1840,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-52-03,0,2023-12-07 12:52:03
1841,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-52-03,77,2023-12-07 12:52:03
1842,1,172.30.74.51,=>,79.4Kb,79.4Kb,79.4Kb,19.8KB,2023-12-07-12-39-11,19800,2023-12-07 12:39:11
1843,,136.231.7.16,<=,11.9Mb,11.9Mb,11.9Mb,2.99MB,2023-12-07-12-39-11,2990000,2023-12-07 12:39:11
1844,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-39-11,99,2023-12-07 12:39:11
1845,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-39-11,693,2023-12-07 12:39:11
1846,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-39-11,0,2023-12-07 12:39:11
1847,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-39-11,77,2023-12-07 12:39:11
1848,1,172.30.74.51,=>,29.9Kb,29.9Kb,29.9Kb,7.48KB,2023-12-07-12-56-22,7480,2023-12-07 12:56:22
1849,,136.231.7.16,<=,2.54Mb,2.54Mb,2.54Mb,651KB,2023-12-07-12-56-22,651000,2023-12-07 12:56:22
1850,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-56-22,99,2023-12-07 12:56:22
1851,,l03236.mshome.net,<=,3.67Kb,3.67Kb,3.67Kb,939B,2023-12-07-12-56-22,939,2023-12-07 12:56:22
1852,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-56-22,0,2023-12-07 12:56:22
1853,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-56-22,77,2023-12-07 12:56:22
1854,1,172.30.74.51,=>,284Kb,284Kb,284Kb,70.9KB,2023-12-07-12-47-22,70900,2023-12-07 12:47:22
1855,,136.231.7.16,<=,39.4Mb,39.4Mb,39.4Mb,9.85MB,2023-12-07-12-47-22,9850000,2023-12-07 12:47:22
1856,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-47-22,295,2023-12-07 12:47:22
1857,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-12-47-22,695,2023-12-07 12:47:22
1858,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-47-22,0,2023-12-07 12:47:22
1859,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-47-22,154,2023-12-07 12:47:22
1860,1,172.30.74.51,=>,39.5Kb,39.5Kb,39.5Kb,9.87KB,2023-12-07-12-59-21,9870,2023-12-07 12:59:21
1861,,136.231.7.16,<=,838Kb,838Kb,838Kb,209KB,2023-12-07-12-59-21,209000,2023-12-07 12:59:21
1862,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,339B,2023-12-07-12-59-21,339,2023-12-07 12:59:21
1863,,l03236.mshome.net,<=,4.64Kb,4.64Kb,4.64Kb,1.16KB,2023-12-07-12-59-21,1160,2023-12-07 12:59:21
1864,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-59-21,0,2023-12-07 12:59:21
1865,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-59-21,77,2023-12-07 12:59:21
1866,1,172.30.74.51,=>,153Kb,153Kb,153Kb,38.2KB,2023-12-07-12-39-53,38200,2023-12-07 12:39:53
1867,,136.231.7.16,<=,21.5Mb,21.5Mb,21.5Mb,5.38MB,2023-12-07-12-39-53,5380000,2023-12-07 12:39:53
1868,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-39-53,241,2023-12-07 12:39:53
1869,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-39-53,710,2023-12-07 12:39:53
1870,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-39-53,0,2023-12-07 12:39:53
1871,,172.30.64.1,<=,628b,628b,628b,157B,2023-12-07-12-39-53,157,2023-12-07 12:39:53
1872,1,172.30.74.51,=>,167Kb,167Kb,167Kb,41.7KB,2023-12-07-12-41-59,41700,2023-12-07 12:41:59
1873,,136.231.7.16,<=,20.0Mb,20.0Mb,20.0Mb,5.00MB,2023-12-07-12-41-59,5000000,2023-12-07 12:41:59
1874,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-41-59,241,2023-12-07 12:41:59
1875,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-12-41-59,977,2023-12-07 12:41:59
1876,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-41-59,0,2023-12-07 12:41:59
1877,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-41-59,77,2023-12-07 12:41:59
1878,1,172.30.74.51,=>,186Kb,186Kb,186Kb,46.5KB,2023-12-07-12-43-37,46500,2023-12-07 12:43:37
1879,,136.231.7.16,<=,23.0Mb,23.0Mb,23.0Mb,5.74MB,2023-12-07-12-43-37,5740000,2023-12-07 12:43:37
1880,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-43-37,241,2023-12-07 12:43:37
1881,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-43-37,284,2023-12-07 12:43:37
1882,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-43-37,0,2023-12-07 12:43:37
1883,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-43-37,77,2023-12-07 12:43:37
1884,1,172.30.74.51,=>,87.8Kb,87.8Kb,87.8Kb,21.9KB,2023-12-07-12-44-09,21900,2023-12-07 12:44:09
1885,,136.231.7.16,<=,9.71Mb,9.71Mb,9.71Mb,2.43MB,2023-12-07-12-44-09,2430000,2023-12-07 12:44:09
1886,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-44-09,0,2023-12-07 12:44:09
1887,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-44-09,284,2023-12-07 12:44:09
1888,1,172.30.74.51,=>,81.7Kb,81.7Kb,81.7Kb,20.4KB,2023-12-07-12-41-10,20400,2023-12-07 12:41:10
